gene	Currie_et_al_Lhx_LFC	This_study_Lhx_LFC	Currie_et_al_Pitx_LFC	This_study_Litx_LFC
h1SMcG0001921	0.165395514620352	0.0277813849640525	0.123904552992901	0.0344738135715305
h1SMcG0001922	0.56122457683067	0.116204975275939	0.713930613331547	1.00044502832198
h1SMcG0001924	0.0177117650588336	-0.0679210529468399	-0.00481233110510693	-0.0852434362668143
h1SMcG0001926	0.00753555087034189	-0.334931160860913	-0.204282792845514	-0.645358123930082
h1SMcG0001928	0.0234384724977181	0.0255003549915994	-0.0173869325489543	-0.174098009231892
h1SMcG0001931	0.0483312957104709	0.443197525017525	0.0841275992674527	0.0110287969594605
h1SMcG0001932	0.15593163841417	-1.13414902456843	-0.0796715410715018	-2.08478161830235
h1SMcG0001934	-1.03249720556657	-0.0232071239535054	0.108873320454465	0.327678338111328
h1SMcG0001935	-0.111558076102128	0.260373296507991	-0.0469003538729251	0.224903079816794
h1SMcG0001936	-0.0420781102971149	0.0902396195029175	0.0260728233704466	-0.149157402583806
h1SMcG0001938	-0.113206704705108	-0.112560347203737	0.0523700743693845	-0.0505014123262536
h1SMcG0001940	0.130192854142063	0.23954198680266	-0.0562893833717127	0.154447105505819
h1SMcG0001941	0.285912832562224	-0.162123842880902	0.289073827258091	0.149643297047616
h1SMcG0001945	0.0334063513231289	-0.157170493257902	-0.135346377316447	-0.204848340031649
h1SMcG0001946	0.0137484102973024	0.316263981149477	0.0350199883844458	0.839859910357151
h1SMcG0001947	-0.233500870392282	-1.40750981944219	0.291736211529183	-0.519819590864505
h1SMcG0001948	0.262795959982721	0.462174074718728	-0.000247787690762113	0.223352626678373
h1SMcG0001950	-0.0211139841492937	0.142149684984547	-0.0597198781531602	-0.479249924142327
h1SMcG0001951	0.10839444756542	-0.0530268973327597	-0.00226334741802075	0.00442050945883337
h1SMcG0001953	-0.234007196667706	-0.0954084847592777	-0.0683480295587392	0.127420222376787
h1SMcG0001955	0.0804747118330004	0.0577253934238419	0.0209727588246531	0.285580361252264
h1SMcG0001956	0.163843695551473	0.0705786040649957	0.0252202360138339	0.053821826623469
h1SMcG0001958	0.164358342372521	0.0625826743490603	0.108551623335594	0.0677037385932874
h1SMcG0001959	-0.208967603223716	-0.620271759322948	-0.417902390285726	-0.316436949037992
h1SMcG0001960	-17.3977274435651	1.5217345248592	NA	NA
h1SMcG0001961	0.0313375682136711	0.35155378186255	0.325592755939232	-0.00429078098068522
h1SMcG0001963	0.272784180926194	-0.067592790195629	0.100727208612447	-0.0423198279324445
h1SMcG0001965	-0.304192183415407	1.09541179702277	-0.0612083169100897	0.661529960364549
h1SMcG0001967	0.0376469277372197	0.14898519274057	-0.0320015610361287	-0.152708871475001
h1SMcG0001968	0.279064555107451	0.283318283015732	0.168389369003713	0.466472745189467
h1SMcG0001970	-3.40215695885227	-0.44420390687708	-2.06464173605269	0.132155903347691
h1SMcG0001972	0.030433498824887	0.353277923443283	0.0952390493066242	0.0651458774996891
h1SMcG0001973	0.0370930455526131	-0.0286444086242405	-0.0776976003919954	0.151450057656076
h1SMcG0001974	0.18775810489081	0.36990876554006	0.142759850282855	0.322276386538041
h1SMcG0001975	-0.0219545147415883	-0.207605246096555	-0.0179919638103463	-0.406990355974075
h1SMcG0001978	-0.0872655960367874	-0.585065962854121	-0.1689753436756	-0.214622766943129
h1SMcG0001979	-0.00330031613142059	-0.238196993747577	0.0165520301499323	-0.201639245724932
h1SMcG0001980	0.118789765925736	-0.190300454318272	-0.0340162313448444	-0.107632584549723
h1SMcG0001981	0.072153673938873	1.48092075729285	0.0527352718485102	1.06577108044296
h1SMcG0001982	0.226687207120889	-0.0194687352052782	0.135255747285489	0.155078569837257
h1SMcG0001983	0.0591462073437977	0.0159069563048063	0.0512398423762642	-0.0765965425694756
h1SMcG0001989	0.038091845863318	0.159335300935025	-0.0687990038397804	0.0673907412303837
h1SMcG0001991	0.128807138354023	0.00550730741170927	-0.0244885963028566	-0.14914410114181
h1SMcG0001992	1.99788594632053	1.50102519828383	1.71451034831187	1.57555823171574
h1SMcG0001993	0.0789584778663369	0.20217835024444	-0.0224974614077467	0.123766819519609
h1SMcG0001994	-0.108697296286978	-0.113143745930959	-0.401144692344482	-0.00385550321639887
h1SMcG0001995	-0.0395365586724282	-0.0388916363044075	-0.0737143369365716	-0.107277424302604
h1SMcG0001997	-0.0940385575882094	-0.094542403044219	0.064098909625994	-0.120976208897057
h1SMcG0002001	-0.0328851176741585	0.260824654300681	-0.150591825323845	0.010240116414599
h1SMcG0002003	-0.00747081793758681	0.202378486898672	0.067663507697349	0.204874761517771
h1SMcG0002004	0.0234074738664356	0.156188006026444	0.0434689118160573	-0.234502346215392
h1SMcG0002005	0.00489457431860927	-0.329045638319479	-0.0111092253611206	-0.220694598009468
h1SMcG0002006	0.106708452061984	0.194047484433541	0.0751345370713019	0.084339506955103
h1SMcG0002007	0.211001312796183	-0.367447285655795	0.345294068730312	-0.176233728095681
h1SMcG0002009	0.118978790011515	-0.258506870637564	0.306266819915402	-0.641125248141059
h1SMcG0002010	-0.240024450029042	-0.0780242768574742	0.286762507831121	-1.04156345742337
h1SMcG0002011	0.0455559250081826	-0.883061045410633	-0.063251757652938	-0.661808851881431
h1SMcG0002016	0.0198138656684981	-0.0543349136178093	-0.0420737932423756	-0.045977465977555
h1SMcG0002017	0.251710767621233	0.754854754854949	0.326419049417434	0.618994822525591
h1SMcG0002019	-0.0611689055539565	-0.0952505471786437	0.139286101527839	-0.0249654037639173
h1SMcG0002020	2.88271584106756	-0.984963670235371	2.03410411372654	0.136321625142559
h1SMcG0002021	-0.0274447909664769	-0.47966204764704	-0.149525161841032	-1.07682495162108
h1SMcG0002022	0.216519093870976	-0.195766452199161	0.298845869675024	-0.241880551607848
h1SMcG0002023	0.22091845085359	1.15591292164502	0.188636125177623	1.2612544006258
h1SMcG0002025	-1.33130184164509	-0.564813221459271	1.50777299855405	-0.1449577702405
h1SMcG0002026	0.118450473524879	0.330389747648398	0.180734019068413	0.442803103820979
h1SMcG0002027	-0.0506562617843685	-0.215088432959135	-0.181482226044836	0.154228523654653
h1SMcG0002030	0.170952499490974	-0.225427017320479	0.0100106710299934	-0.00829319941973705
h1SMcG0002034	0.27043576482721	-0.00674477061435674	0.260739690232317	-0.0947861973949564
h1SMcG0002035	0.472135592441473	-0.335351815527055	0.529250278104899	-0.214728025909061
h1SMcG0002037	0.0879251501316409	0.576065590332815	0.0631230314088655	0.728839163153393
h1SMcG0002038	0.0574501134613093	0.333162461498651	-0.123783173368735	-0.325417916458463
h1SMcG0002039	0.0917077628303209	-0.229343776842059	0.129374740487827	0.372370775353997
h1SMcG0002041	0.288064753828747	-0.120999931193239	0.170934190793	0.0452932460471882
h1SMcG0002042	0.27592339789194	0.800071133260977	0.174462046305006	1.69138187569554
h1SMcG0002044	0.0557499899864269	0.204856253958562	0.319059044938351	-0.308994774446634
h1SMcG0002051	0.0409432620099875	-0.331094503613614	0.0952892138758579	0.177191919312225
h1SMcG0002054	0.0294034458794342	0.458507574231265	-0.14078190486849	0.886720378687858
h1SMcG0002055	0.251350443496685	0.00979450079439175	0.175053645344761	-0.0359553437693091
h1SMcG0002056	0.177562349279426	0.220846841023309	0.0731006160245555	0.37372568119135
h1SMcG0002057	0.139796356457851	-0.123341450437828	0.494683451462707	0.304000089536622
h1SMcG0002059	0.290058662803329	0.207141440313641	0.173516625913736	0.22983898368475
h1SMcG0002061	0.0537249768416832	0.0840939476110641	0.207248168613274	-0.00259311410969745
h1SMcG0002063	0.0295375228448014	1.44560915635817	0.0135827482770717	0.607678208742417
h1SMcG0002065	0.0696056090437953	-0.114414879179466	0.124617801728415	-0.137824859867487
h1SMcG0002066	0.114776929760567	-0.630799074169542	-0.0294670541936201	-1.9491251307554
h1SMcG0002067	-1.19108347062398	-0.237464318625985	-1.74250435503578	-0.402724971561617
h1SMcG0002071	-0.0469174906464646	-0.247076515063566	0.0286021486638089	0.332897651057316
h1SMcG0002074	-0.138049283329568	-0.43489691194785	0.124640554878002	-0.627183134263202
h1SMcG0002076	-0.171854552517659	0.0607658862795776	-0.172304712933183	-0.249200346380191
h1SMcG0002077	0.064413912691879	0.12256822316495	0.165912455521013	0.399465866260286
h1SMcG0002078	0.323687294270535	-0.405237816524202	0.205446290183494	-0.182472680734793
h1SMcG0002079	-0.0681907810562814	0.264264383636944	-0.105239208257387	-0.0225229160082942
h1SMcG0002080	0.0703129676302734	-0.0341171872107086	0.118632548607694	0.516161160767107
h1SMcG0002081	-0.196480605523627	0.985568118505176	-0.0332501190429611	0.242308761065379
h1SMcG0002084	0.0258369907086387	-0.239288018432275	-0.0315900852944339	0.0505028937197673
h1SMcG0002085	0.152015539301132	-0.179617370863058	-0.0367340968146562	-0.203747731007252
h1SMcG0002086	0.203602949785893	0.637992430882524	0.151467976160581	0.526395863506338
h1SMcG0002088	-0.0834823486461627	1.16524911494373	0.0619463759968503	0.778376880188054
h1SMcG0002090	-0.211450954960155	0.709284669855753	-0.0321689741438713	0.631787591797769
h1SMcG0002091	0.131075155617452	-0.119950499310414	0.0277807390934094	-0.247667167728041
h1SMcG0002093	0.189049104491066	-0.629792770691254	0.0196582363556248	0.0736736889886264
h1SMcG0002094	0.298494297376437	0.128955657923549	0.099161091892119	0.133738980236673
h1SMcG0002095	0.0957354910787934	-0.0592867679424415	0.103216942473804	0.034145351156399
h1SMcG0002097	0.0735721600767407	-0.288191064794189	-0.0201877643888133	-0.0440427497207562
h1SMcG0002099	-0.00386956911989427	0.0553723453138389	0.00831241992831706	-0.271493631575211
h1SMcG0002100	-0.0642383592857431	0.105069317478663	0.281370993175051	-0.0461523327684831
h1SMcG0002101	-0.118979173999192	-0.357481467860878	0.118163580179166	-1.2341679346276
h1SMcG0002102	0.256938741908513	0.378915675548373	-0.0760200464578118	-0.144457020063477
h1SMcG0002104	-0.161981350788549	-0.440968460187756	-0.344993699524176	-0.14830419027727
h1SMcG0002105	0.339095112168438	0.0493795620927877	0.330301260116134	-0.793412638437267
h1SMcG0002108	-0.0252912001381344	0.182010110541417	0.179432707146998	0.147713094624932
h1SMcG0002110	0.0659260393768506	-0.185605844261769	-0.066343997813506	0.204151748203885
h1SMcG0002111	-0.568446482095631	-1.01131098460791	-0.213862122430981	0.268884838761439
h1SMcG0002112	-0.594852322719946	-0.746281912566828	-0.366140279601813	0.324429936158106
h1SMcG0002113	-0.206338646252192	-0.42101375225282	-0.0878421953538501	-0.014062254610026
h1SMcG0002114	0.0313240196933042	-0.447666530001712	-0.0491199190022382	-0.378989136890405
h1SMcG0002116	0.1223544575207	-0.376581677875317	0.0585853037838566	-0.460944554312654
h1SMcG0002118	0.295342480473772	-2.48651283830105	0.593444616460557	-2.53208365466268
h1SMcG0002120	0.0221794964907243	-0.299218752444922	0.134364562611874	0.0557805604534513
h1SMcG0002121	NA	NA	0.632640304202186	0.188847466514232
h1SMcG0002123	0.118305357662475	-0.0999762165806478	0.166118062184309	0.0202137016760169
h1SMcG0002125	-0.840919516051455	0.0358514532920786	-0.056387703364334	-0.022080593652359
h1SMcG0002126	0.739033564374894	-0.296493303013922	0.656995774898897	0.614787128955311
h1SMcG0002127	-0.0658128085030683	-0.189303842742468	-0.0100534173801941	0.334071019358272
h1SMcG0002131	0.248917716957029	-0.959647268190833	0.124758142432326	-0.229797951861675
h1SMcG0002133	0.249567761431092	1.57902385026207	0.0471293750374464	0.679433668321828
h1SMcG0002134	-0.0147948004619719	0.0228361157751815	0.0922686083248528	-0.0593118056272511
h1SMcG0002136	-0.459810526464627	0.904272184496489	NA	NA
h1SMcG0002137	-0.236958754517573	0.498090461943593	0.416254964121918	0.353799084208026
h1SMcG0002138	-0.542788903941023	0.0756902195247223	0.124221741207206	-0.0770292588789907
h1SMcG0002139	-0.0718244967279666	0.0744717603599523	0.0625514309994505	0.166473994513943
h1SMcG0002141	0.187873924085955	0.076608192405968	0.118121980507184	0.0990574766600843
h1SMcG0002142	0.537265266545038	-0.407827741836363	0.588612509428368	-1.11767845017911
h1SMcG0002143	0.0519785152357335	-0.130500667258389	0.231992921838715	-0.317564083225741
h1SMcG0002144	-0.542791140078265	-0.00967121513012319	0.673574057020596	0.134162983736867
h1SMcG0002146	-0.179242545250725	0.367482790567226	0.0146383703071282	0.114237963677311
h1SMcG0002149	-0.184013697715421	0.000239217338932759	0.0527138816675549	-0.0192597956498567
h1SMcG0002152	0.261227246709859	0.0268790548880663	0.308282674202885	-0.120029389034446
h1SMcG0002153	0.233875057395277	-0.519473655157214	0.207156159286594	-0.538841274613698
h1SMcG0002157	-0.154754854731729	-0.102072079929804	-0.0922174016767724	0.181836264351946
h1SMcG0002159	0.0262403388472397	0.224502301488941	0.0784569944442841	-0.119437609943708
h1SMcG0002160	-0.0420774392601381	0.238511537262497	-0.0865250827283736	0.173904383853925
h1SMcG0002161	0.12904364243972	-0.383874393281414	0.111554479513461	-0.316342615334523
h1SMcG0002162	0.0812406236894645	0.159110013864072	0.0368666726675003	0.0180184435627307
h1SMcG0002164	-0.104467395202741	0.162794532404225	-0.057272853190838	-0.119501568506813
h1SMcG0002168	0.0480672203350513	0.187238426284688	0.0514260095619558	0.424968532546078
h1SMcG0002169	-0.702568909859752	-0.0945918969940558	-0.164033948476333	0.194045208779884
h1SMcG0002172	-0.591020082120234	-0.217386530488959	-0.0114078341963642	-0.14564695693
h1SMcG0002173	1.55919359399514	-0.302507429596939	1.54194979134391	-0.3470504083991
h1SMcG0002175	0.0811327422062421	-0.177432122005332	0.292895231858464	-0.0731374464068489
h1SMcG0002177	-0.72635103738347	-0.11170976738276	-0.182604837132152	-0.831120658929808
h1SMcG0002178	0.0964041391141313	0.082295009401945	-0.174827512213211	0.0620802572441522
h1SMcG0002182	0.119926020736946	0.312719633759234	-0.0503129464899856	0.262209987064536
h1SMcG0002183	-0.0536227894230613	0.204398958881593	-0.119269176686013	0.105923993357125
h1SMcG0002186	0.00989572711375247	-0.0266463177130125	0.0331478656412522	0.0507746547138207
h1SMcG0002187	0.0124690017939189	0.125931834176761	0.0115759555838359	-0.00860934177266386
h1SMcG0002188	0.173820384719433	0.00629458249000678	0.124252319112612	-0.178061982126345
h1SMcG0002189	-0.246667689033428	-0.578442175912569	0.522548058292342	0.488397683940806
h1SMcG0002191	0.0207422031534996	-0.309692728047129	-0.0569830081683342	-0.665675929920765
h1SMcG0002192	0.258735022679272	-0.0480728164954294	-0.347967887124841	-0.188559078989486
h1SMcG0002193	-0.18960751415497	1.13764783768909	0.0905963557074273	0.426205460118015
h1SMcG0002194	-0.347655307373552	0.028362966029298	-0.23176747569303	-0.0745715479004141
h1SMcG0002196	0.180433842204526	0.139483036362424	0.16191884843348	-0.000843682099838243
h1SMcG0002197	-0.0120237619515612	0.102237594082953	0.0358025068035338	0.0457126801957669
h1SMcG0002198	0.130080350969965	-0.0394677216775305	-0.167054478142142	0.128969852497893
h1SMcG0002200	0.252066414287972	0.301883904554519	0.192309836251739	-0.527673930775827
h1SMcG0002201	0.102962248721143	-0.757252112307492	-0.155293010383647	0.155924792000355
h1SMcG0002204	-2.90552460882748	0.857482686247546	-0.578416177532902	-1.11767845017911
h1SMcG0002205	-0.432559288802245	-0.378209840271326	1.98495177287659	-1.1002860753828
h1SMcG0002206	1.09578894571201	0.874206031241854	0.494268752931709	0.491615193609876
h1SMcG0002207	-0.0662935675758459	0.0246503062453677	-0.193258662809856	-0.0447353754726149
h1SMcG0002211	0.142077040532506	0.31237586444982	-0.0337002058059976	0.0642534489624512
h1SMcG0002212	0.107250798849151	0.0189418766796256	-0.0511564988935785	-0.0564637296514413
h1SMcG0002215	-0.254180113524116	0.0737789085459217	-0.193030499559746	0.0440769244561298
h1SMcG0002216	-0.0373254106454254	0.223846266971824	-0.0273916399659967	0.384493289874583
h1SMcG0002219	-0.209715617441644	0.30822987477966	0.0194968202222335	0.306270692668637
h1SMcG0002220	0.107813518324677	0.0513814357890143	-0.0224160557053448	0.133751611414247
h1SMcG0002221	0.0798873920201451	0.240039361548965	0.272667371647689	0.194506851987185
h1SMcG0002222	0.0382566113616315	-0.32537389622482	0.0001730056567696	-0.37098953389418
h1SMcG0002225	-0.343033188364762	0.35543606158815	0.0963649031214283	-0.791280239578861
h1SMcG0002226	-0.445342511663033	0.470710137230096	NA	NA
h1SMcG0002231	-0.382287092742996	-1.05107082969459	-0.378093469738083	-0.911496358191196
h1SMcG0002232	0.206996411472765	-1.77288914538568	0.0953743068705144	-0.35727357440584
h1SMcG0002233	-0.080513505156456	-0.0756275850981488	-0.080583141511794	-0.0550947898400994
h1SMcG0002236	-0.0760595879113949	-0.45994114454829	-0.0768830436992319	0.161341719418293
h1SMcG0002237	0.272488344147812	-1.32157650646049	-0.782461307647913	-0.559486196460056
h1SMcG0002239	-0.0653170912807176	-0.224174081127857	-0.00663039815117351	-0.203526739115376
h1SMcG0002241	0.0467825738134151	-0.076413668617825	0.0753730507670988	-0.1072770108252
h1SMcG0002242	NA	NA	0.194946295239324	0.849033518455733
h1SMcG0002243	0.0380116923963764	1.14611314279732	NA	NA
h1SMcG0002244	0.0864771811105063	0.29382807453088	0.220405118417144	0.827594389093452
h1SMcG0002245	-0.307785108024134	0.461320398247049	-0.645423843418629	0.400744824014687
h1SMcG0002249	-0.0803439990505649	-0.977681768208741	-0.138778745478986	-0.64936599020408
h1SMcG0002250	0.112131735412977	-0.167745419668472	-0.0278512241703371	-0.13406356264734
h1SMcG0002251	-0.0151694144050952	-0.13175975112985	-0.136768830329594	-0.0181097494743811
h1SMcG0002252	0.0165914729919357	-0.12941997698475	-0.0242907251440075	-0.200326019253615
h1SMcG0002253	0.211611238559223	0.334815963499673	0.11476942806413	0.200743697712583
h1SMcG0002255	0.0297498738722795	0.108964675772699	-0.0424071574637675	0.126424214043486
h1SMcG0002256	0.0137756508356976	0.0530835950901624	0.170869915481975	-0.113075389509269
h1SMcG0002257	1.37715587998581	0.183681019456055	0.618661657392858	0.157505814941181
h1SMcG0002259	0.123881449629198	0.0174801875807059	0.0689804097611242	0.0300512636288163
h1SMcG0002260	0.145940901309661	-0.181839099968572	0.0927644604631113	-0.0308842290414506
h1SMcG0002261	-3.98339493101478	0.867273772018648	-2.46470072310966	-0.276010593518499
h1SMcG0002264	0.251287999739331	0.0730903811018529	0.148602232310739	0.00891406448410617
h1SMcG0002265	0.0604433401950934	-0.47623364138267	0.407420412620748	-0.27684675086355
h1SMcG0002266	NA	NA	0.0074339407434929	1.2547503815095
h1SMcG0002267	0.140903364394556	0.224058709615974	0.027761685177697	0.31012471047827
h1SMcG0002269	-0.293115984526003	-0.274320091617249	-0.108160206354514	-0.0111939497456114
h1SMcG0002273	-0.00908504907039792	0.519279631129907	-0.0804340185865171	0.714862943672434
h1SMcG0002274	0.0969317121426949	0.108544542066857	0.0777458981506147	-0.0229230903666529
h1SMcG0002275	0.0369961304229798	0.0736454943576477	-0.0343126730885306	0.0307496749040292
h1SMcG0002280	1.06813046023881	0.934387790869036	-1.03179093482895	-0.123007319097094
h1SMcG0002281	-1.53761019880645	0.350141457526161	0.60904431010397	0.16072772079616
h1SMcG0002282	-0.0561228703884167	0.293035293334695	-0.0658892237655538	0.10508727455363
h1SMcG0002285	0.0393011394161938	-0.113211667624578	0.0586201038222115	-0.407600694724912
h1SMcG0002286	0.0526746222168887	-0.0119604699609149	-0.0175559647664918	0.0411622123399439
h1SMcG0002287	-2.03716420889623	0.00948031933931968	-1.45272942092917	-0.119018805196539
h1SMcG0002289	-0.655403565529314	1.15465394020164	-2.28000270233275	1.14319725031104
h1SMcG0002291	-0.658187487244813	-0.250518434922948	-1.63985640791035	-0.275612795468217
h1SMcG0002292	-0.821104798880944	-0.457463464673377	-0.545433304040775	-0.155041978914442
h1SMcG0002294	-0.103382694192967	-0.0324759442625798	0.026299333320654	-0.0560942267137735
h1SMcG0002295	0.0418989126596612	0.21671595674877	0.0272699112796322	-0.0618432240707001
h1SMcG0002296	-0.0372309795357664	2.05109302002359	0.00444883207259521	2.05987097180894
h1SMcG0002297	0.123266918874625	-0.0571831570413261	0.142286701663152	-0.105225313780864
h1SMcG0002298	0.0602309419520025	-0.827401876249724	0.0431565941137023	-0.233640889133545
h1SMcG0002299	-0.184802325403385	-0.309960264511458	-0.0964483989984848	-0.165850997072469
h1SMcG0002303	-0.668389732192791	-0.40761333799618	0.824473882582485	0.0841486223518862
h1SMcG0002304	-3.41787254439056	-0.171044978139032	-2.27530578462754	-0.0877720055229149
h1SMcG0002306	-0.415945274845839	0.216431704739323	-0.00537940608486857	-0.218944303905505
h1SMcG0002307	0.0755113584396648	0.0628652623077944	0.0243556122094992	-0.040789116819822
h1SMcG0002308	0.0324886415556227	-0.0158648712529519	0.0285262655806161	0.121127667253949
h1SMcG0002309	-0.00588611837345375	0.263887214447341	-0.0237176543359456	0.208971067667917
h1SMcG0002310	-4.28147495306688	0.187371792102245	0.513091672338914	0.908652493363386
h1SMcG0002312	-0.294874012203903	0.233289669539077	-0.736976480012433	0.512184618516693
h1SMcG0002314	-0.0480110132644426	-0.139004908089379	0.00563429546216168	-0.389153288960975
h1SMcG0002315	0.256067532370569	0.103179075304105	0.151856308771583	-0.0534658863135973
h1SMcG0002318	-0.0477175344444005	-0.212590268234742	0.0779012512991505	-0.165059565773963
h1SMcG0002319	-0.0113555609586718	-0.171677596671398	-0.11162517615626	0.114702019067473
h1SMcG0002320	0.0930936853087674	-0.707904145186704	-0.0405884304227437	1.72839669255465
h1SMcG0002322	-0.248707102193125	-0.135552303332984	-0.161500111378295	-0.168537463935645
h1SMcG0002325	0.150235071683771	1.25703445601793	0.037271207541087	1.04800947697399
h1SMcG0002326	-0.125161655290415	-0.164236496514543	-0.107882854952959	-0.0972844598104019
h1SMcG0002328	0.106496691429646	0.634742739022109	0.0297470535002865	0.415075905369587
h1SMcG0002329	0.287358975229801	-1.26837749617797	0.310779575673679	-0.19487000517819
h1SMcG0002330	-3.90208213092185	1.32383819956284	-4.19686017235105	1.29862123312706
h1SMcG0002331	0.147997229417981	-0.867516341600959	-0.172162989056784	-0.412966363103935
h1SMcG0002332	-0.601605114586691	-1.35220108145694	-1.41199142438041	-1.40847898991856
h1SMcG0002335	-0.417333854266799	-0.156523357686838	-0.0811715430807731	0.0373079472445667
h1SMcG0002336	0.0982000122345991	0.223480259894843	-0.0117124591647064	0.20119426362729
h1SMcG0002337	0.0115596410408011	0.151407159933441	-0.00665206102285871	0.0815768543622932
h1SMcG0002338	0.0506720154214505	1.1120932069067	0.00991558075712685	1.08543266123612
h1SMcG0002340	0.0763127848696458	-0.823458000371449	-0.0965979113025135	0.179174309002237
h1SMcG0002341	0.16121819594461	-0.548163149665809	0.110057486001626	-0.632534128987064
h1SMcG0002343	-0.00144095989869318	0.333455303099825	-0.228069680966996	0.266991730961685
h1SMcG0002344	0.232090910884564	0.126634059759884	0.0732608396490006	-0.0085565319352305
h1SMcG0002345	0.0497080784281925	-0.158171841876275	0.224621222850405	-0.295935939617045
h1SMcG0002351	-0.143540938969712	-0.204568161749998	-0.039670093423721	-0.0194112614389795
h1SMcG0002353	0.0234185792192655	0.00422980757904217	-0.0227619872199138	-0.152829651373059
h1SMcG0002354	0.65190360591885	0.616609349496275	2.35328856180228	1.86432187221789
h1SMcG0002357	-0.163682212185419	0.0517350258562601	0.0881000642125635	-0.016821407191955
h1SMcG0002359	0.134465193252829	-0.650599920479476	0.0885590779066668	-0.444109695864741
h1SMcG0002361	-0.0241545866048899	-0.0746897846690502	0.117846136653796	0.00215882328126522
h1SMcG0002362	0.147384493746494	-0.167045575430912	0.0818527772409865	-0.0921336745384004
h1SMcG0002363	0.175350341694598	-0.805639747887652	-0.148195112573498	-2.16240525098676
h1SMcG0002364	-0.372257723811471	-0.228941465240624	-0.351617047674971	0.266199507841953
h1SMcG0002366	0.0464977723279902	-0.217135488389647	0.0532823926744337	-0.0450974206141635
h1SMcG0002367	-0.158427511156669	0.40648103429633	-0.0263505277089465	0.306454223569656
h1SMcG0002372	0.0708157699749143	0.135737959766522	-0.0510946908230763	0.209695770299072
h1SMcG0002374	-0.0679147445627598	0.136986968715864	-0.00342483794473817	-0.0880315401552577
h1SMcG0002376	0.185836828125817	-0.0108286734470651	0.128898416836371	0.505829440805848
h1SMcG0002377	0.0126999904685397	0.0136899032221952	0.0877450196780265	-0.155634393639269
h1SMcG0002378	-0.234548288252277	0.187371792102245	0.0695670937404472	0.138052983490091
h1SMcG0002380	0.00804778903549041	0.23212875839788	-0.099811796968714	0.172563560363427
h1SMcG0002381	0.0148809584554873	-0.0706285965853212	0.0655782831379415	-0.019638141592297
h1SMcG0002382	-0.0626285056008657	0.0457823099544034	0.0202833295483583	0.337398765002988
h1SMcG0002383	0.196656274728323	0.304254224159709	0.128240691049988	-0.0338503087645049
h1SMcG0002384	0.0585364413482924	0.438051141028314	0.2142040331395	-1.11149747086441
h1SMcG0002387	0.0563528534626327	0.0962905174106316	-0.0269160668612146	0.0403769013003657
h1SMcG0002391	0.115413072846621	0.0754423151323046	0.0175050585481644	0.103188876996876
h1SMcG0002395	0.102118071887544	0.060379746762093	0.0336480179994005	0.185525094803393
h1SMcG0002399	NA	NA	0.103035988582675	1.44629424036982
h1SMcG0002402	-0.133337274954685	-0.0132193837256523	-0.00288711423054234	0.226886962346835
h1SMcG0002405	0.0724961275103203	0.225471808372147	0.306180391185365	0.107296741091494
h1SMcG0002406	0.067032325989284	-0.645359967607522	-0.15140832038186	-0.879768322259446
h1SMcG0002407	1.1446360762973	-0.610190384695276	0.810164077627522	-1.93846151384748
h1SMcG0002408	0.162571355456757	-0.397572844862829	-0.0235168826545236	-0.241505739219527
h1SMcG0002409	0.262971559758659	-0.358500026996928	0.191300012077915	-0.336735730282109
h1SMcG0002411	0.106885299099011	0.104087119534213	0.0935008557141626	-0.0915924531081074
h1SMcG0002413	-0.0191934826291233	0.168478597709678	0.0565580210370472	-0.0148884392224193
h1SMcG0002414	0.0819865180328633	0.112016004428862	-0.0249562397677115	0.0949462102144292
h1SMcG0002416	-0.0993007269126677	-0.0393774538400325	-0.0500326899729541	-0.0318326689359218
h1SMcG0002418	0.112500324585881	0.000547757913899561	0.154413464029445	0.151034845157992
h1SMcG0002419	0.075797024744269	-1.0714755999638	0.460275468880712	-1.11149747086441
h1SMcG0002423	-0.851656209717073	-1.27987914882546	-0.185603127853326	-0.425970553251827
h1SMcG0002424	-0.0552968664396266	0.147841098134222	0.0341321056303608	0.034731624313674
h1SMcG0002426	-3.14863528397457	1.51370013002266	-2.48404470346263	1.44629424036982
h1SMcG0002429	-0.00127143562782054	-0.0390228772329659	-0.0890399364617054	0.0493076677109598
h1SMcG0002430	0.794778780495292	0.269107347724354	0.672773195113266	0.18037192176718
h1SMcG0002434	-0.00793686428080856	0.195816478406611	0.0934706906588593	0.0742406010644811
h1SMcG0002436	0.0151393248988178	-0.171674555502253	0.0633764144411336	-0.00343404634196111
h1SMcG0002437	-0.165949527947761	0.0236104844688398	-0.247237532401633	-0.0021041189250371
h1SMcG0002438	0.0517499940985319	0.166804588304134	-0.0236300909868568	0.360694198265627
h1SMcG0002440	0.255170991183149	-0.233994949731522	0.321854695840312	1.33171035194248
h1SMcG0002441	0.127008651512948	-0.214620012829164	0.229241895710559	-0.621024370971175
h1SMcG0002444	0.179845551209961	0.00268196978140859	0.0404211893817734	-0.177528797283127
h1SMcG0002448	-0.061656203346588	-0.00347796852888654	-0.0959030244341426	0.0347211439971097
h1SMcG0002449	-0.118003210883997	-0.2857275252935	-0.149943670758204	0.0417890657366121
h1SMcG0002450	0.104099547716031	0.182161523129993	0.242042912943441	0.0737011860428452
h1SMcG0002453	0.0634435550652976	-0.0994199332276577	-0.0637713371133634	-0.00476334605189556
