"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_ddv6"	"Preferred_name"	"Description"
"h1SMcG0021238"	4.52690134612907	-1.66289959307033	0.807564469992349	-2.05915398071697	0.0394794900519049	0.999805106473934	"dd_Smed_v6_12957_0_1"	"-"	"-"
"h1SMcG0021923"	6.63892286023166	-1.30943568266556	0.636587778565447	-2.05696013457307	0.0396900607348015	0.999805106473934	"dd_Smed_v6_14112_0_1"	"-"	"Galactosyltransferase"
"h1SMcG0022397"	8.98164374198746	1.2710153237988	0.557258849126721	2.28083470687026	0.0225582297895631	0.999805106473934	"dd_Smed_v6_4172_0_3"	"NLK"	"MAP kinase activity"
"h1SMcG0023080"	14.5534752211041	0.946709585759197	0.47000045773017	2.01427375269219	0.0439808000930414	0.999805106473934	"dd_Smed_v6_990_0_1"	"CALU"	"calcium ion binding"
"h1SMnG0014955"	3.34092493311441	-2.62720425361093	1.11077024793268	-2.36520941977027	0.0180198780531785	0.999805106473934	"-"	"RFK"	"riboflavin biosynthetic process"
"h1SMnG0017576"	4.05957008146625	1.81107087418947	0.839677836361137	2.15686397301851	0.0310162647630968	0.999805106473934	"-"	"-"	"-"
"h1SMnG0021267"	5.93089161537684	5.3290388103585	2.64542934394391	2.01443248618909	0.0439641464985002	0.999805106473934	"-"	"-"	"-"
"h1SMnG0022546"	15.0156750776616	0.956832192784185	0.45679436268501	2.0946672528093	0.0362005822214243	0.999805106473934	"dd_Smed_v6_4624_0_1"	"-"	"-"
"h1SMnG0022863"	6.82359786284386	2.09545261396541	0.751833728496845	2.78712238430017	0.00531783913544023	0.999805106473934	"-"	"-"	"-"
"h1SMnG0026663"	55.7924273224786	0.998919674888952	0.284593833855817	3.50998354867741	0.000448134419374212	0.999805106473934	"-"	"-"	"-"
"h1SMnG0026885"	6.4507251037006	-1.58357190652379	0.673170089511306	-2.35240978646778	0.0186522136312904	0.999805106473934	"-"	"-"	"-"
"h1SMnG0029701"	44.0384531160364	0.572420899500104	0.279407501292635	2.04869553198067	0.0404918963866288	0.999805106473934	"-"	"-"	"-"
"h1SMnG0031486"	28.912151355538	1.08563871081951	0.379267938799654	2.86245843573134	0.00420368392324402	0.999805106473934	"-"	"-"	"-"
